,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,scenario_1,scenario_2,question,question_mask,bloom_response_question_1,bloom_response_question_2
108,69,living_natural_kinds,l_6_cb_2,4,cow_to_bat_app_original_comp_changed,cow_to_bat,cow,bat,original,cow,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,neither a cow nor a bat,"a cow, because it is"
109,69,living_natural_kinds,l_6_cb_2,5,cow_to_bat_app_original_comp_changed,cow_to_bat,cow,bat,original,cow,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a bat because it has fur,a cow because it has all
110,70,living_natural_kinds,l_6_cb_3,1,cow_to_bat_app_new_comp_preserved,cow_to_bat,cow,bat,new,bat,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a cow because the cow has,a cow because it has hair
111,70,living_natural_kinds,l_6_cb_3,2,cow_to_bat_app_new_comp_preserved,cow_to_bat,cow,bat,new,bat,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a cow because it has all,a bat because the thing has
112,70,living_natural_kinds,l_6_cb_3,3,cow_to_bat_app_new_comp_preserved,cow_to_bat,cow,bat,new,bat,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,"bat because it has fur,",a bat. Because a cow
113,70,living_natural_kinds,l_6_cb_3,4,cow_to_bat_app_new_comp_preserved,cow_to_bat,cow,bat,new,bat,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a cow. Because the thing,a bat. Because the cow
114,70,living_natural_kinds,l_6_cb_3,5,cow_to_bat_app_new_comp_preserved,cow_to_bat,cow,bat,new,bat,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,neither a cow nor a bat,a cow. Because the thing
115,71,living_natural_kinds,l_6_cb_4,1,cow_to_bat_app_new_comp_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a cow because it has some,neither a cow nor a bat
116,71,living_natural_kinds,l_6_cb_4,2,cow_to_bat_app_new_comp_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a bat because it has all,a bat because it has all
117,71,living_natural_kinds,l_6_cb_4,3,cow_to_bat_app_new_comp_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a bat. Because a bat,a cow. Because the thing
118,71,living_natural_kinds,l_6_cb_4,4,cow_to_bat_app_new_comp_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,a bat because the thing is,a bat because it is made
119,71,living_natural_kinds,l_6_cb_4,5,cow_to_bat_app_new_comp_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,neither a cow nor a bat,a bat. Why? Because
0,72,living_natural_kinds,l_7_wchicken_1,1,worm_to_chicken_app_original_comp_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,neither a worm nor a chicken,"a worm. Because, the"
1,72,living_natural_kinds,l_7_wchicken_1,2,worm_to_chicken_app_original_comp_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because it is,not a worm but a chicken
2,72,living_natural_kinds,l_7_wchicken_1,3,worm_to_chicken_app_original_comp_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because chicken and,neither a chicken nor a worm
3,72,living_natural_kinds,l_7_wchicken_1,4,worm_to_chicken_app_original_comp_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken. Because, if","a worm, because:"
4,72,living_natural_kinds,l_7_wchicken_1,5,worm_to_chicken_app_original_comp_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it has fe,neither a worm nor a chicken
5,73,living_natural_kinds,l_7_wchicken_2,1,worm_to_chicken_app_original_comp_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it is made,neither a worm nor a chicken
6,73,living_natural_kinds,l_7_wchicken_2,2,worm_to_chicken_app_original_comp_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,neither a worm nor a chicken,not a chicken or a worm
7,73,living_natural_kinds,l_7_wchicken_2,3,worm_to_chicken_app_original_comp_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a worm because it has an,"not a worm, not a"
8,73,living_natural_kinds,l_7_wchicken_2,4,worm_to_chicken_app_original_comp_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it has the,a chicken because of the fe
9,73,living_natural_kinds,l_7_wchicken_2,5,worm_to_chicken_app_original_comp_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it is made,"not a chicken, but a"
10,74,living_natural_kinds,l_7_wchicken_3,1,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it has a,"a chicken, because the thing"
11,74,living_natural_kinds,l_7_wchicken_3,2,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. The thing after,a chicken. Because the thing
12,74,living_natural_kinds,l_7_wchicken_3,3,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because the thing",a chicken because it looks like
13,74,living_natural_kinds,l_7_wchicken_3,4,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because the thing",not a worm or a chicken
14,74,living_natural_kinds,l_7_wchicken_3,5,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a worm. It looks like,"a chicken, but I can't"
15,75,living_natural_kinds,l_7_wchicken_4,1,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because a chicken,a chicken. Because the thing
16,75,living_natural_kinds,l_7_wchicken_4,2,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,neither a chicken nor a worm,a worm because the thing is
17,75,living_natural_kinds,l_7_wchicken_4,3,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. But the thing,"not a chicken, because it"
18,75,living_natural_kinds,l_7_wchicken_4,4,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because the thing,a worm because it is made
19,75,living_natural_kinds,l_7_wchicken_4,5,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because the thing,"a chicken, because, if"
20,76,living_natural_kinds,l_8_wcow_1,1,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,neither a cow nor a worm,a cow because the thing has
21,76,living_natural_kinds,l_8_wcow_1,2,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, because a cow",still a worm because the thing
22,76,living_natural_kinds,l_8_wcow_1,3,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a worm because it doesn't have,neither a worm nor a cow
23,76,living_natural_kinds,l_8_wcow_1,4,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow.
My argument:",a cow because it has all
