,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,gpt3_response_scenario_1,gpt3_response_scenario_1_retrieved,gpt3_response_scenario_2,gpt3_response_scenario_2_retrieved
21,artifacts,a_7_lb_5,2,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is lotion.,lotion,"The thing after the special operation is lotion, not a bed.",lotion
22,artifacts,a_7_lb_5,3,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"The thing after the special operation is lotion, not a bed.",lotion,The thing after the special procedure is lotion.,lotion
23,artifacts,a_7_lb_5,4,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"The answer is that it depends. If the scientists' intention was to create a bed, then the thing after the special operation is not a bed. However, if the scientists' intention was to create a lotion, then the thing after the special operation is a lotion.",unsure,The thing after the special operation is a lotion.,lotion
24,artifacts,a_7_lb_5,5,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is lotion and not a bed.,lotion,The thing after the special operation is clearly lotion and not a bed.,lotion
25,artifacts,a_7_lb_6,1,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,It is a bed.,bed,The thing after the special operation is a bed.,bed
26,artifacts,a_7_lb_6,2,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,"The thing after the special operation is a bed, not lotion.",bed
27,artifacts,a_7_lb_6,3,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,The thing after the special operation is a bed.,bed
28,artifacts,a_7_lb_6,4,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"There is no correct answer to this question since it depends on how you define ""lotion"" and ""bed."" If you consider lotion to be a product that primarily moisturizes and softens the skin, then the thing after the special operation is definitely not lotion. However, if you consider lotion to be any type of cream or liquid applied to the body, then the thing",unsure,The thing after the special operation is a bed.,bed
29,artifacts,a_7_lb_6,5,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special procedure is a bed.,bed,The thing after the special procedure is a bed.,bed
30,artifacts,a_7_lb_7,1,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,"The answer is that the thing after the special operation is lotion, not a bed.",lotion
31,artifacts,a_7_lb_7,2,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"The thing after the special operation is not lotion, but a bed.",bed,The thing after the special operation is lotion.,lotion
32,artifacts,a_7_lb_7,3,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,"After the special operation, the thing is lotion, not a bed.",lotion
33,artifacts,a_7_lb_7,4,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"The thing after the special operation is not lotion, but a bed.",bed,The thing after the special operation is lotion.,lotion
34,artifacts,a_7_lb_7,5,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,The thing after the special procedure is lotion.,lotion
35,artifacts,a_7_lb_8,1,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,"The thing after the special operation is a bed, not lotion.",bed
36,artifacts,a_7_lb_8,2,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"The answer is that the thing after the special operation is a bed, not lotion.",bed,The thing after the special operation is a bed.,bed
37,artifacts,a_7_lb_8,3,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"After the special procedure, the thing is a bed, not lotion.",bed,It is a bed.,bed
38,artifacts,a_7_lb_8,4,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special procedure is a bed.,bed,The thing after the special operation is a bed.,bed
39,artifacts,a_7_lb_8,5,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,The thing after the special procedure is a bed.,bed
40,artifacts,a_8_lm_1,1,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"Although the thing may resemble lotion, it is not lotion because it does not have the same properties. It is a microwave.",microwave,The thing after the special operation is lotion.,lotion
41,artifacts,a_8_lm_1,2,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,The thing after the special operation is lotion.,lotion,The thing after the special operation is lotion.,lotion
42,artifacts,a_8_lm_1,3,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"The thing after the special operation is lotion, not a microwave.",lotion,"The thing after the special operation is lotion, not a microwave.",lotion
43,artifacts,a_8_lm_1,4,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"The thing after the special procedure is lotion, not a microwave.",lotion,The thing after the special operation is lotion.,lotion
44,artifacts,a_8_lm_1,5,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,Lotion,lotion,The thing after the special operation is lotion.,lotion
45,artifacts,a_8_lm_2,1,lotion_to_microwave_app_original_comp_preserved_purpose_changed,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,The thing after the special operation is a microwave.,microwave,"The thing after the special procedure is not lotion, it is a microwave.",microwave
46,artifacts,a_8_lm_2,2,lotion_to_microwave_app_original_comp_preserved_purpose_changed,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"The thing after the special procedure is not lotion, but a microwave.",microwave,"Since the thing is only made of water, oil, emulsifiers and skin-protecting ingredients, it is most likely lotion.",lotion
47,artifacts,a_8_lm_2,3,lotion_to_microwave_app_original_comp_preserved_purpose_changed,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"It is difficult to say for certain whether the thing after the special operation is lotion or a microwave. However, based on the information provided, it seems more likely that it is a microwave.",microwave,The thing after the special operation is a microwave.,microwave
48,artifacts,a_8_lm_2,4,lotion_to_microwave_app_original_comp_preserved_purpose_changed,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,The thing after the special operation is a microwave.,microwave,It’s a microwave.,microwave
