,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
36,55,non_living_natural_kinds,nl_7_sunl_8,2,sun_to_lightning_app_new_comp_changed_purpose_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. Moreover it didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is,both. The thing after,unsure,"both. In fact,",unsure
37,55,non_living_natural_kinds,nl_7_sunl_8,3,sun_to_lightning_app_new_comp_changed_purpose_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. Moreover it didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is,"a lightning, because it",lightning,a sun. The sun,sun
38,55,non_living_natural_kinds,nl_7_sunl_8,4,sun_to_lightning_app_new_comp_changed_purpose_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. Moreover it didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is,the sun because it still,sun,"a lightning, because a",lightning
39,55,non_living_natural_kinds,nl_7_sunl_8,5,sun_to_lightning_app_new_comp_changed_purpose_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of electrons, protons and other charged particles. Moreover it didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is,a sun. Because the,sun,a sun because it still,sun
40,56,non_living_natural_kinds,nl_8_sunc_1,1,sun_to_cloud_app_original_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,not a sun. The,unsure,a sun. This is,sun
41,56,non_living_natural_kinds,nl_8_sunc_1,2,sun_to_cloud_app_original_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a sun. The question,sun,a sun. The thing,sun
42,56,non_living_natural_kinds,nl_8_sunc_1,3,sun_to_cloud_app_original_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. It provides,cloud,a cloud. It is,cloud
43,56,non_living_natural_kinds,nl_8_sunc_1,4,sun_to_cloud_app_original_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,"a cloud, because clouds",cloud,a sun. The reason,sun
44,56,non_living_natural_kinds,nl_8_sunc_1,5,sun_to_cloud_app_original_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,cloud because a sun is,cloud,a sun. It is,sun
45,57,non_living_natural_kinds,nl_8_sunc_2,1,sun_to_cloud_app_original_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,original,sun,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a sun. Although it,sun,a cloud. A cloud,cloud
46,57,non_living_natural_kinds,nl_8_sunc_2,2,sun_to_cloud_app_original_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,original,sun,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. Because a,cloud,a cloud because the special,cloud
47,57,non_living_natural_kinds,nl_8_sunc_2,3,sun_to_cloud_app_original_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,original,sun,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud because it doesn’t,cloud,"a cloud, because the",cloud
48,57,non_living_natural_kinds,nl_8_sunc_2,4,sun_to_cloud_app_original_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,original,sun,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,"cloud, but the question",cloud,a cloud. Because the,cloud
49,57,non_living_natural_kinds,nl_8_sunc_2,5,sun_to_cloud_app_original_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,original,sun,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. The thing,cloud,"a cloud.
Question: A",cloud
50,58,non_living_natural_kinds,nl_8_sunc_3,1,sun_to_cloud_app_original_comp_changed_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,changed,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. I think,cloud,"a cloud, because,",cloud
51,58,non_living_natural_kinds,nl_8_sunc_3,2,sun_to_cloud_app_original_comp_changed_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,changed,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a sun because the sun,sun,a cloud. Because it,cloud
52,58,non_living_natural_kinds,nl_8_sunc_3,3,sun_to_cloud_app_original_comp_changed_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,changed,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,"a cloud.
First,",cloud,a cloud. The thing,cloud
53,58,non_living_natural_kinds,nl_8_sunc_3,4,sun_to_cloud_app_original_comp_changed_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,changed,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud because it is,cloud,a cloud. Because after,cloud
54,58,non_living_natural_kinds,nl_8_sunc_3,5,sun_to_cloud_app_original_comp_changed_purpose_preserved,sun_to_cloud,sun,cloud,original,sun,changed,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t produce precipitation. Instead, it only provided light and heat.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud because a sun,cloud,a sun. Because a,sun
55,59,non_living_natural_kinds,nl_8_sunc_4,1,sun_to_cloud_app_original_comp_changed_purpose_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,"cloud, because it has",cloud,cloud because the thing after,cloud
56,59,non_living_natural_kinds,nl_8_sunc_4,2,sun_to_cloud_app_original_comp_changed_purpose_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud because it produces,cloud,a cloud. There are,cloud
57,59,non_living_natural_kinds,nl_8_sunc_4,3,sun_to_cloud_app_original_comp_changed_purpose_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. The thing,cloud,cloud. The reason is,cloud
58,59,non_living_natural_kinds,nl_8_sunc_4,4,sun_to_cloud_app_original_comp_changed_purpose_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,"a cloud.
Since the",cloud,a cloud. The reason,cloud
59,59,non_living_natural_kinds,nl_8_sunc_4,5,sun_to_cloud_app_original_comp_changed_purpose_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure wasn’t made mostly of hydrogen and helium. Instead, it was only made of tiny droplets of water and ice crystals. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,cloud. Because it was,cloud,a sun because it produces,sun
60,60,non_living_natural_kinds,nl_8_sunc_5,1,sun_to_cloud_app_new_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it  didn’t produce precipitation. Instead, it only provided light and heat. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. Because the,cloud,a sun. A cloud,sun
61,60,non_living_natural_kinds,nl_8_sunc_5,2,sun_to_cloud_app_new_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it  didn’t produce precipitation. Instead, it only provided light and heat. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a sun. We have,sun,a cloud. Why?,cloud
62,60,non_living_natural_kinds,nl_8_sunc_5,3,sun_to_cloud_app_new_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it  didn’t produce precipitation. Instead, it only provided light and heat. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a sun. The thing,sun,"a cloud, because after",cloud
63,60,non_living_natural_kinds,nl_8_sunc_5,4,sun_to_cloud_app_new_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it  didn’t produce precipitation. Instead, it only provided light and heat. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud because the scientists,cloud,"a cloud.
Since they",cloud
64,60,non_living_natural_kinds,nl_8_sunc_5,5,sun_to_cloud_app_new_comp_preserved_purpose_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it  didn’t produce precipitation. Instead, it only provided light and heat. ",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,"cloud, but not a",cloud,a sun. If we,sun
65,61,non_living_natural_kinds,nl_8_sunc_6,1,sun_to_cloud_app_new_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a sun. The definition,sun,a cloud. Because it,cloud
66,61,non_living_natural_kinds,nl_8_sunc_6,2,sun_to_cloud_app_new_comp_preserved_purpose_changed,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. Moreover, it wasn’t made of tiny droplets of water and ice crystals. Instead, it was made mostly of hydrogen and helium.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure wasn’t made of tiny droplets of water and ice crystals. Instead, it was only made mostly of hydrogen and helium. Moreover, it didn’t provide light and heat. Instead, it only produced precipitation.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is,a cloud. First of,cloud,a cloud. The reason,cloud
