,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
10,74,living_natural_kinds,l_7_wchicken_3,1,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it has a,chicken,"a chicken, because the thing",chicken
11,74,living_natural_kinds,l_7_wchicken_3,2,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. The thing after,chicken,a chicken. Because the thing,chicken
12,74,living_natural_kinds,l_7_wchicken_3,3,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because the thing",chicken,a chicken because it looks like,chicken
13,74,living_natural_kinds,l_7_wchicken_3,4,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because the thing",chicken,not a worm or a chicken,unsure
14,74,living_natural_kinds,l_7_wchicken_3,5,worm_to_chicken_app_new_comp_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a worm. It looks like,worm,"a chicken, but I can't",chicken
15,75,living_natural_kinds,l_7_wchicken_4,1,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because a chicken,chicken,a chicken. Because the thing,chicken
16,75,living_natural_kinds,l_7_wchicken_4,2,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,neither a chicken nor a worm,unsure,a worm because the thing is,worm
17,75,living_natural_kinds,l_7_wchicken_4,3,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. But the thing,chicken,"not a chicken, because it",unsure
18,75,living_natural_kinds,l_7_wchicken_4,4,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because the thing,chicken,a worm because it is made,worm
19,75,living_natural_kinds,l_7_wchicken_4,5,worm_to_chicken_app_new_comp_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because the thing,chicken,"a chicken, because, if",chicken
20,76,living_natural_kinds,l_8_wcow_1,1,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,neither a cow nor a worm,unsure,a cow because the thing has,cow
21,76,living_natural_kinds,l_8_wcow_1,2,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, because a cow",cow,still a worm because the thing,worm
22,76,living_natural_kinds,l_8_wcow_1,3,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a worm because it doesn't have,worm,neither a worm nor a cow,unsure
23,76,living_natural_kinds,l_8_wcow_1,4,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow.
My argument:",cow,a cow because it has all,cow
24,76,living_natural_kinds,l_8_wcow_1,5,worm_to_cow_app_original_comp_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a worm.

A:

I",worm,a cow because it is made,cow
25,77,living_natural_kinds,l_8_wcow_2,1,worm_to_cow_app_original_comp_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. Because the thing,cow,"still a worm, because the",worm
26,77,living_natural_kinds,l_8_wcow_2,2,worm_to_cow_app_original_comp_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because the thing after,cow,neither a worm nor a cow,unsure
27,77,living_natural_kinds,l_8_wcow_2,3,worm_to_cow_app_original_comp_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. Because there are,cow,"a worm.
My reasoning:",worm
28,77,living_natural_kinds,l_8_wcow_2,4,worm_to_cow_app_original_comp_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. It has all,cow,"a cow. Because, a",cow
29,77,living_natural_kinds,l_8_wcow_2,5,worm_to_cow_app_original_comp_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow. First, the",cow,a cow. Because in the,cow
30,78,living_natural_kinds,l_8_wcow_3,1,worm_to_cow_app_new_comp_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, since it has",cow,a cow. The thing is,cow
31,78,living_natural_kinds,l_8_wcow_3,2,worm_to_cow_app_new_comp_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,neither a worm nor a cow,unsure,"a cow, because it looks",cow
32,78,living_natural_kinds,l_8_wcow_3,3,worm_to_cow_app_new_comp_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it has a,cow,neither a worm nor a cow,unsure
33,78,living_natural_kinds,l_8_wcow_3,4,worm_to_cow_app_new_comp_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,neither a worm nor a cow,unsure,a cow. But I'm not,cow
34,78,living_natural_kinds,l_8_wcow_3,5,worm_to_cow_app_new_comp_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, because the thing",cow,a cow. The reason is,cow
35,79,living_natural_kinds,l_8_wcow_4,1,worm_to_cow_app_new_comp_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it is made,cow,a cow. The thing looks,cow
36,79,living_natural_kinds,l_8_wcow_4,2,worm_to_cow_app_new_comp_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, because the thing",cow,a cow. It looks like,cow
37,79,living_natural_kinds,l_8_wcow_4,3,worm_to_cow_app_new_comp_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,cow. Because after the operation,cow,"a cow. Because, the",cow
38,79,living_natural_kinds,l_8_wcow_4,4,worm_to_cow_app_new_comp_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. I think it,cow,a cow because I think the,cow
39,79,living_natural_kinds,l_8_wcow_4,5,worm_to_cow_app_new_comp_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it looks like,cow,a worm. I think that,worm
40,80,living_natural_kinds,l_9_wb_1,1,worm_to_bat_app_original_comp_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,a worm. The thing after,worm,"a bat, because I think",bat
41,80,living_natural_kinds,l_9_wb_1,2,worm_to_bat_app_original_comp_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,"a bat, because it has",bat,a bat. Because the thing,bat
42,80,living_natural_kinds,l_9_wb_1,3,worm_to_bat_app_original_comp_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,a bat. Because if the,bat,a bat because of the following,bat
43,80,living_natural_kinds,l_9_wb_1,4,worm_to_bat_app_original_comp_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,"a worm, because the thing",worm,a worm. Because according to,worm
44,80,living_natural_kinds,l_9_wb_1,5,worm_to_bat_app_original_comp_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,neither a worm nor a bat,unsure,a bat because it has wings,bat
