category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,gpt3_response_scenario_1,gpt3_response_scenario_2
living_nature_kinds,l_7_wchicken_2,5,worm_to_chicken_app_original_telo_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,It is a chicken.,"The thing is neither a worm nor a chicken, but something in-between."
living_nature_kinds,l_7_wchicken_3,1,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special procedure is a worm.,The thing after the special procedure is a chicken.
living_nature_kinds,l_7_wchicken_3,2,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is a worm.,The thing after the special operation is a chicken.
living_nature_kinds,l_7_wchicken_3,3,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,"The thing after the special operation would be considered a chicken because it shares the same appearance as one. However, it cannot lay eggs, which is a key attribute of chickens. This is likely due to the fact that the thing was originally a worm, and the special procedure did not change its reproductive system.",The thing after the special operation is a chicken.
living_nature_kinds,l_7_wchicken_3,4,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing is a worm.,"After the special operation, the thing is a chicken."
living_nature_kinds,l_7_wchicken_3,5,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,Many people would say that the thing after the special operation is a worm because it does not have the ability to produce eggs.,The thing after the special operation is a chicken.
living_nature_kinds,l_7_wchicken_4,1,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special procedure is a chicken.,The thing after the special operation is a chicken.
living_nature_kinds,l_7_wchicken_4,2,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the operation is a chicken.,The thing after the special procedure is a chicken.
living_nature_kinds,l_7_wchicken_4,3,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is a chicken.,A chicken.
living_nature_kinds,l_7_wchicken_4,4,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special procedure is a chicken.,The thing after the special operation is a chicken.
living_nature_kinds,l_7_wchicken_4,5,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,A chicken.,The thing after the special operation is a chicken.
living_nature_kinds,l_8_wcow_1,1,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,"This is a difficult question to answer. The thing after the special operation does not provide milk or beef, which are two key characteristics of a cow. However, the thing still looks like a worm. It is possible that the thing is a worm that has undergone a change that makes it better at decomposing organic matter.",The thing after the special procedure is a worm.
living_nature_kinds,l_8_wcow_1,2,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing is a worm.,The thing after the special procedure is a worm.
living_nature_kinds,l_8_wcow_1,3,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special procedure is a worm.,"Most likely, the thing after the special operation is a worm."
living_nature_kinds,l_8_wcow_1,4,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation would be classified as a worm since it didn't turn into a cow as intended.,"Despite their best efforts, the thing after the special operation is still a worm."
living_nature_kinds,l_8_wcow_1,5,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a worm.,The thing after the special operation is a worm.
living_nature_kinds,l_8_wcow_2,1,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,"After the special procedure, the thing is a cow.",The thing after the special operation is a cow.
living_nature_kinds,l_8_wcow_2,2,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special procedure is a cow.,The thing after the special operation is a cow.
living_nature_kinds,l_8_wcow_2,3,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a cow.,"The thing after the special procedure is not a worm or a cow, it is something in between."
living_nature_kinds,l_8_wcow_2,4,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a cow.,It is a cow.
living_nature_kinds,l_8_wcow_2,5,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a cow.,It is a cow.
living_nature_kinds,l_8_wcow_3,1,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special procedure is a worm.,"Since the thing after the operation only helps decompose organic matter, it is most likely a worm."
living_nature_kinds,l_8_wcow_3,2,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,"As the thing only helps decompose organic matter, it is likely that it is still a worm despite the special operation.",The thing after the special operation is a worm.
living_nature_kinds,l_8_wcow_3,3,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a worm.,The thing after the special operation is a worm.
living_nature_kinds,l_8_wcow_3,4,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a worm.,The answer is that the thing after the special procedure is a worm.
living_nature_kinds,l_8_wcow_3,5,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,It is a worm.,The thing after the special operation is a worm.
living_nature_kinds,l_8_wcow_4,1,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special procedure is neither a worm nor a cow. It is an abomination.,A cow.
living_nature_kinds,l_8_wcow_4,2,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a cow.,The thing after the special procedure would be a cow.
living_nature_kinds,l_8_wcow_4,3,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is a cow.,The thing after the special operation is a cow.
living_nature_kinds,l_8_wcow_4,4,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,"This is a difficult question to answer. If the thing only provides milk and beef, then it is most likely a cow. However, if the thing still has some characteristics of a worm, then it is still a worm.",A cow.
living_nature_kinds,l_8_wcow_4,5,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,"After the operation, the thing is a cow.",The thing after the special procedure is a cow.
living_nature_kinds,l_9_wb_1,1,worm_to_bat_app_original_telo_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,"A bat is defined as ""a mammal of the order Chiroptera, typically having large eyes, long furry ears, and wings formed of a thin membrane stretched between elongated finger bones."" Therefore, because the thing after the special operation cannot fly or catch insects, it cannot be classified as a bat.",The thing is a worm.
living_nature_kinds,l_9_wb_1,2,worm_to_bat_app_original_telo_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,"The thing after the special operation is a worm, not a bat.",A bat.
living_nature_kinds,l_9_wb_1,3,worm_to_bat_app_original_telo_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is a worm.,It is a worm.
living_nature_kinds,l_9_wb_1,4,worm_to_bat_app_original_telo_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special procedure would be considered a worm because it did not turn into a bat after the operation.,The thing after the special operation is a bat.
living_nature_kinds,l_9_wb_1,5,worm_to_bat_app_original_telo_preserved,worm_to_bat,worm,bat,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is a worm.,The thing after the operation is a worm.
living_nature_kinds,l_9_wb_2,1,worm_to_bat_app_original_telo_changed,worm_to_bat,worm,bat,original,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special procedure is a bat.,The thing after the special operation is a bat.
living_nature_kinds,l_9_wb_2,2,worm_to_bat_app_original_telo_changed,worm_to_bat,worm,bat,original,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,A bat.,The thing after the special operation is a bat.
living_nature_kinds,l_9_wb_2,3,worm_to_bat_app_original_telo_changed,worm_to_bat,worm,bat,original,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is a bat.,The thing after the special operation is a bat.
living_nature_kinds,l_9_wb_2,4,worm_to_bat_app_original_telo_changed,worm_to_bat,worm,bat,original,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special procedure is a bat.,The thing after the special operation is a bat.
living_nature_kinds,l_9_wb_2,5,worm_to_bat_app_original_telo_changed,worm_to_bat,worm,bat,original,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation would be considered a bat since it has the ability to fly and catch insects.,"After the special procedure, the thing is a bat."
living_nature_kinds,l_9_wb_3,1,worm_to_bat_app_new_telo_preserved,worm_to_bat,worm,bat,new,bat,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a worm or a bat ?,"Since the thing after the special procedure cannot fly or catch insects, it is likely a worm.",A bat.
