category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,gpt3_response_scenario_1,gpt3_response_scenario_2
non_living_nature_kinds,nl_7_sunl_1,5,sun_to_lightning_app_original_telo_preserved,sun_to_lightning,sun,lightning,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or lightning?,"It is impossible to say for sure without further information. If the thing only provides light and heat, then it is likely a sun. However, if the thing additionally is able to create an electrical circuit, then it is likely lightning.",The thing after the special operation cannot be classified as either a sun or lightning.
non_living_nature_kinds,nl_7_sunl_2,1,sun_to_lightning_app_original_telo_changed,sun_to_lightning,sun,lightning,original,sun,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or lightning?,"The thing after the special operation is not a sun, but lightning.","The thing after the special procedure is not a sun, but lightning."
non_living_nature_kinds,nl_7_sunl_2,2,sun_to_lightning_app_original_telo_changed,sun_to_lightning,sun,lightning,original,sun,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or lightning?,The answer is that the thing after the special procedure is lightning.,The thing after the special operation is lightning.
non_living_nature_kinds,nl_7_sunl_2,3,sun_to_lightning_app_original_telo_changed,sun_to_lightning,sun,lightning,original,sun,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is Lightning.,The thing after the special procedure is lightning.
non_living_nature_kinds,nl_7_sunl_2,4,sun_to_lightning_app_original_telo_changed,sun_to_lightning,sun,lightning,original,sun,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or lightning?,"The thing after the special procedure is not a sun, but lightning.",The thing after the special procedure is lightning.
non_living_nature_kinds,nl_7_sunl_2,5,sun_to_lightning_app_original_telo_changed,sun_to_lightning,sun,lightning,original,sun,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or lightning?,The thing after the special procedure is lightning.,The answer is that the thing after the special procedure is lightning.
non_living_nature_kinds,nl_7_sunl_3,1,sun_to_lightning_app_new_telo_preserved,sun_to_lightning,sun,lightning,new,lightning,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,"It is impossible to know for certain without further information. It is possible that the thing is still a sun, but it is also possible that it is now lightning.",The thing after the special operation is lightning.
non_living_nature_kinds,nl_7_sunl_3,2,sun_to_lightning_app_new_telo_preserved,sun_to_lightning,sun,lightning,new,lightning,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,The thing after the special procedure is lightning.,The thing after the special procedure is a sun.
non_living_nature_kinds,nl_7_sunl_3,3,sun_to_lightning_app_new_telo_preserved,sun_to_lightning,sun,lightning,new,lightning,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is lightning.,The thing after the special operation is just lightning.
non_living_nature_kinds,nl_7_sunl_3,4,sun_to_lightning_app_new_telo_preserved,sun_to_lightning,sun,lightning,new,lightning,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,"sorry I could not provide an answer, this is outside of my area of expertise",Lightning
non_living_nature_kinds,nl_7_sunl_3,5,sun_to_lightning_app_new_telo_preserved,sun_to_lightning,sun,lightning,new,lightning,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide a quick and easy way to create an electrical circuit. Instead, it only provided light and heat. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,Sun,The thing after the special procedure is a sun.
non_living_nature_kinds,nl_7_sunl_4,1,sun_to_lightning_app_new_telo_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,Lightning,The thing after the special operation is lightning.
non_living_nature_kinds,nl_7_sunl_4,2,sun_to_lightning_app_new_telo_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,The thing after the operation is Lightning.,The thing after the special operation is lightning.
non_living_nature_kinds,nl_7_sunl_4,3,sun_to_lightning_app_new_telo_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,The thing after the special operation is lightning.,The thing after the special operation is lightning.
non_living_nature_kinds,nl_7_sunl_4,4,sun_to_lightning_app_new_telo_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,"After the special procedure, the thing is lightning.",The thing after the special operation is lightning.
non_living_nature_kinds,nl_7_sunl_4,5,sun_to_lightning_app_new_telo_changed,sun_to_lightning,sun,lightning,new,lightning,changed,lightning,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After the special procedure, the thing looked like lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into lightning. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only provided a quick and easy way to create an electrical circuit. After the special procedure, the thing looked like lightning.",Is the thing after the special operation a sun or lightning?,"Since the thing after the special procedure only provided a quick and easy way to create an electrical circuit, it is most likely lightning.",Lightning
non_living_nature_kinds,nl_8_sunc_1,1,sun_to_cloud_app_original_telo_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,The thing after the special operation is a sun.
non_living_nature_kinds,nl_8_sunc_1,2,sun_to_cloud_app_original_telo_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a sun.,The thing after the special operation is a sun.
non_living_nature_kinds,nl_8_sunc_1,3,sun_to_cloud_app_original_telo_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a sun.,Sun
non_living_nature_kinds,nl_8_sunc_1,4,sun_to_cloud_app_original_telo_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,"Given that the thing only provided light and heat after the special operation, it is safe to say that it is a sun.",The thing after the special operation is a sun.
non_living_nature_kinds,nl_8_sunc_1,5,sun_to_cloud_app_original_telo_preserved,sun_to_cloud,sun,cloud,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special procedure is a cloud.,The thing after the special operation is a sun.
non_living_nature_kinds,nl_8_sunc_2,1,sun_to_cloud_app_original_telo_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,The thing after the special operation is a cloud.
non_living_nature_kinds,nl_8_sunc_2,2,sun_to_cloud_app_original_telo_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special procedure is a cloud.,A sun is an object that produces light and heat. A cloud is an object that produces precipitation. The thing after the special operation is a cloud.
non_living_nature_kinds,nl_8_sunc_2,3,sun_to_cloud_app_original_telo_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,Cloud
non_living_nature_kinds,nl_8_sunc_2,4,sun_to_cloud_app_original_telo_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The answer is that the thing after the special operation is a cloud.,The thing after the special procedure is a cloud.
non_living_nature_kinds,nl_8_sunc_2,5,sun_to_cloud_app_original_telo_changed,sun_to_cloud,sun,cloud,original,sun,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,It is a cloud.
non_living_nature_kinds,nl_8_sunc_3,1,sun_to_cloud_app_new_telo_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,A sun.,The thing after the special operation is a cloud.
non_living_nature_kinds,nl_8_sunc_3,2,sun_to_cloud_app_new_telo_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a sun.,It is a cloud.
non_living_nature_kinds,nl_8_sunc_3,3,sun_to_cloud_app_new_telo_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special procedure is a cloud.,The thing after the special operation is a cloud.
non_living_nature_kinds,nl_8_sunc_3,4,sun_to_cloud_app_new_telo_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing is a cloud.,The thing after the special procedure is a sun.
non_living_nature_kinds,nl_8_sunc_3,5,sun_to_cloud_app_new_telo_preserved,sun_to_cloud,sun,cloud,new,cloud,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t produce precipitation. Instead, it only provided light and heat. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,The thing after the special operation is a sun.
non_living_nature_kinds,nl_8_sunc_4,1,sun_to_cloud_app_new_telo_changed,sun_to_cloud,sun,cloud,new,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special procedure is a cloud.,The thing after the operation is a cloud.
non_living_nature_kinds,nl_8_sunc_4,2,sun_to_cloud_app_new_telo_changed,sun_to_cloud,sun,cloud,new,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,"Despite its appearance, the thing after the special procedure is a sun.",The thing after the special operation is a cloud.
non_living_nature_kinds,nl_8_sunc_4,3,sun_to_cloud_app_new_telo_changed,sun_to_cloud,sun,cloud,new,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,The thing after the special operation is now a cloud.
non_living_nature_kinds,nl_8_sunc_4,4,sun_to_cloud_app_new_telo_changed,sun_to_cloud,sun,cloud,new,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,The thing after the special operation is a cloud.
non_living_nature_kinds,nl_8_sunc_4,5,sun_to_cloud_app_new_telo_changed,sun_to_cloud,sun,cloud,new,cloud,changed,cloud,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After the special procedure, the thing looked like a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into a cloud. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only produced precipitation. After the special procedure, the thing looked like a cloud.",Is the thing after the special operation a sun or cloud?,The thing after the special operation is a cloud.,"After the special operation, the thing is a cloud."
non_living_nature_kinds,nl_9_sunsoil_1,1,sun_to_soil_app_original_telo_preserved,sun_to_soil,sun,soil,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or soil?,The thing after the special operation is a sun.,"After the special procedure, the thing is a sun."
non_living_nature_kinds,nl_9_sunsoil_1,2,sun_to_soil_app_original_telo_preserved,sun_to_soil,sun,soil,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or soil?,The thing after the special operation is a sun.,The thing after the special operation is a sun.
non_living_nature_kinds,nl_9_sunsoil_1,3,sun_to_soil_app_original_telo_preserved,sun_to_soil,sun,soil,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or soil?,The thing after the special procedure is not a sun or soil.,The thing after the special procedure is a sun.
non_living_nature_kinds,nl_9_sunsoil_1,4,sun_to_soil_app_original_telo_preserved,sun_to_soil,sun,soil,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or soil?,The thing after the special operation is a sun.,"After the special procedure, the thing is a sun."
non_living_nature_kinds,nl_9_sunsoil_1,5,sun_to_soil_app_original_telo_preserved,sun_to_soil,sun,soil,original,sun,preserved,sun,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After running some tests, they found that the thing after the special procedure didn’t support plant growth. Instead, it only provided light and heat. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or soil?,The thing after the special procedure is a sun.,The thing after the special operation is a sun.
non_living_nature_kinds,nl_9_sunsoil_2,1,sun_to_soil_app_original_telo_changed,sun_to_soil,sun,soil,original,sun,changed,soil,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After the special procedure, the thing looked like a sun. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only supported plant growth.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a sun into soil. After running some tests, they found that the thing after the special procedure didn’t provide light and heat. Instead, it only supported plant growth. After the special procedure, the thing looked like a sun.",Is the thing after the special operation a sun or soil?,"After the special operation, the thing is soil.",The thing after the special procedure is a sun.
