Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,categorization_rating
27,rose_nichols_2020,2,28,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,"The thing after the special operation is most likely magnetite, as it is the only substance that produces energy in this scenario.","No, the thing after the special operation does not retain the true purpose of coal.",magnetite
28,rose_nichols_2020,2,29,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
29,rose_nichols_2020,2,30,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,It is not possible to determine what the thing is after the special operation without further information.,"No, the thing after the special operation does not retain the true purpose of coal.",unknown
30,rose_nichols_2020,2,31,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,"It is not possible to determine definitively what the thing after the special operation is. However, based on the information provided, it is most likely that it is magnetite.","No, the thing after the special operation does not retain the true purpose of coal.",magnetite
31,rose_nichols_2020,2,32,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
32,rose_nichols_2020,2,33,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,"The thing after the special procedure is no longer coal, as its internal composition has been changed. It is now magnetite.","The thing after the special procedure no longer has the same properties as coal, so it cannot be used for the same purpose.",magnetite
33,rose_nichols_2020,2,34,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
34,rose_nichols_2020,2,35,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,"It is not possible to say for certain without further information. If the thing after the special operation still looks like coal, it is likely coal. However, if the thing after the special operation no longer looks like coal, then it is likely magnetite.","No, the thing after the special operation does not retain the true purpose of coal.",hybrid
35,rose_nichols_2020,2,36,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,"It is unclear what the thing is after the special operation. It may be coal or magnetite, but the scientists would need to run further tests to determine this.",The thing after the special operation does not retain the true purpose of coal because it no longer attracts objects.,hybrid
36,rose_nichols_2020,2,37,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"The thing after the special operation is magnetite, so it does not retain the true purpose of coal.",magnetite
37,rose_nichols_2020,2,38,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,The thing after the special operation does not retain the true purpose of coal.,magnetite
38,rose_nichols_2020,2,39,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"Question: How could this be used in the future?
Answer: The thing after the special operation could be used as a sustainable and renewable energy source.",magnetite
39,rose_nichols_2020,2,40,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,No,magnetite
40,rose_nichols_2020,2,41,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
41,rose_nichols_2020,2,42,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is classified as magnetite.,"The thing after the special operation does not retain the same purpose as coal. Coal's purpose is to be used as a fuel source, either for generating electricity or for heating homes and businesses. The thing after the special operation produces energy, but it is not a fuel source.",magnetite
42,rose_nichols_2020,2,43,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special procedure is magnetite.,"No, the thing after the special procedure does not retain the original purpose of coal.",magnetite
43,rose_nichols_2020,2,44,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,It is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
44,rose_nichols_2020,2,45,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is coal.,"No, the thing after the special operation does not retain the true purpose of coal.",coal
45,rose_nichols_2020,2,46,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
46,rose_nichols_2020,2,47,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special procedure is magnetite.,"No, the thing after the special procedure is magnetite.",magnetite
47,rose_nichols_2020,2,48,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
48,rose_nichols_2020,2,49,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,No,magnetite
49,rose_nichols_2020,2,50,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the coal and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t attract objects. Instead, it only produced energy.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher coal ratings on purpose preserved.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
0,rose_nichols_2020,2,1,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing is a vulture after the special operation.,"No, the thing after the special operation does not retain the true purpose of hummingbirds.",vulture
1,rose_nichols_2020,2,2,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds.",hummingbird
2,rose_nichols_2020,2,3,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the special operation is a vulture.,"No, the thing after the special operation does not retain the true purpose of hummingbirds.",vulture
3,rose_nichols_2020,2,4,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the special operation is a vulture.,The thing after the special operation does not retain the true purpose of hummingbirds.,vulture
4,rose_nichols_2020,2,5,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the special operation is a vulture.,"No, the thing after the special operation does not retain the true purpose of hummingbirds.",vulture
5,rose_nichols_2020,2,6,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,"The thing after the special operation would be classified as a vulture, even though it still looks like a hummingbird on the outside. This is because the inside of the bird has been changed to that of a vulture, and thus it adopts the same habits and characteristics.","No, the thing after the special operation does not retain the true purpose of hummingbirds. This is because the inside of the bird has been changed to that of a vulture, which means that it no longer has the ability to pollinate flowers.",vulture
6,rose_nichols_2020,2,7,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the special operation is a vulture.,"No, the thing after the special operation no longer retains the true purpose of hummingbirds.",vulture
7,rose_nichols_2020,2,8,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the special operation is a vulture.,"No, the thing after the special operation does not retain the true purpose of hummingbirds.",vulture
8,rose_nichols_2020,2,9,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,The thing after the operation is a vulture.,"No, the thing after the special operation does not retain the true purpose of hummingbirds. Hummingbirds are known for their ability to pollinate flowers, but the thing after the special operation cannot do this.",vulture
