paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_2_1,categorization_rating
gelman_wellman_1991,2,28,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not a dog.","Yes, it is still a dog.",no
gelman_wellman_1991,2,29,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would not be considered a dog anymore.","Yes, it would still be a dog.",no
gelman_wellman_1991,2,30,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"Most people would say that it is no longer a dog, but rather a collection of organs.","Yes, it is still a dog.",maybe
gelman_wellman_1991,2,31,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not a dog.","Yes, it is still a dog.",no
gelman_wellman_1991,2,32,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would no longer be a dog.","It would no longer be a dog if it stood up, as that would be physically impossible for a dog to do.",no
gelman_wellman_1991,2,33,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would not be a dog without its fur.","Yes, the dog would still be a dog even if it stood up.",no
gelman_wellman_1991,2,34,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would no longer be a dog.","Yes, it would still be a dog.",no
gelman_wellman_1991,2,35,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not a dog. It is just a pile of guts and bones.","Yes, it is still a dog.",no
gelman_wellman_1991,2,36,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would not be a dog anymore.","Yes, it would still be a dog.",no
gelman_wellman_1991,2,37,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would no longer be a dog.","Although it would no longer look like a traditional dog, as long as it had the same internal organs and structure, it would still be considered a dog.",no
gelman_wellman_1991,2,38,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is no longer a dog.","Yes, the dog is still a dog even if it stands up.",no
gelman_wellman_1991,2,39,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not a dog.","No, it is not a dog.",no
gelman_wellman_1991,2,40,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not a dog.","Yes, the dog is still a dog.",no
gelman_wellman_1991,2,41,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"If you take away the fur and all you are left with is the inside of the dog, it is no longer a dog.","Yes, the dog is still a dog even if it stands up.",no
gelman_wellman_1991,2,42,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not still a dog.","Yes, it is still a dog.",no
gelman_wellman_1991,2,43,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it is not.","No, it is not.",no
gelman_wellman_1991,2,44,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"If you take away the fur and all you are left with are the insides, it is no longer a dog.","Yes, the dog is still a dog even if it stands up.",maybe
gelman_wellman_1991,2,45,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it's not a dog anymore.","Yes, even if the dog stands up, it is still a dog.",no
gelman_wellman_1991,2,46,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, if you take away the fur and the other external features of a dog, you are left with the internal organs, which is not a dog.","It depends. If the dog is standing on all four legs, then yes, it is still a dog. If the dog is missing one or more legs, then it is no longer a dog.",no
gelman_wellman_1991,2,47,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would no longer be a dog.","Yes, it would still be a dog.",no
gelman_wellman_1991,2,48,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"If you take away the fur and all you are left with are the insides, then it is no longer a dog.","If the dog stands up, it is still a dog.",maybe
gelman_wellman_1991,2,49,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"No, it would not be a dog.","Yes, it would still be a dog.",no
gelman_wellman_1991,2,50,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,dog_outside_removed,"What if you take off the stuff outside of the dog, you know, the fur, and get rid of it and all you have left are the insides?",categorization,Is it still a dog?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the dog stands up?,movement,Is it still a dog?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is still a dog on outside removal.,"The answer to this question depends on how you define a ""dog"". If you consider a dog to be a mammal with certain physical characteristics (e.g. four legs, a tail, fur, etc.), then removing the fur would not make it no longer a dog. However, if you consider a dog to be a specific breed of canine, then removing the fur might make it no longer considered a dog of that particular breed.","Yes, it is still a dog.",maybe
gelman_wellman_1991,2,1,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is not an egg.","No, it is not an egg.",no
gelman_wellman_1991,2,2,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it's not an egg anymore.","If the egg is intact and has not cracked, then yes, it is still an egg. If the egg has cracked, then it is no longer an egg.",no
gelman_wellman_1991,2,3,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it would not be an egg anymore.","No, the egg would be cracked and would no longer be safe to consume.",no
gelman_wellman_1991,2,4,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is not an egg.","No, the egg would be broken and would no longer be an egg.",no
gelman_wellman_1991,2,5,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it would not be considered an egg anymore.","Yes, it is still an egg.",no
gelman_wellman_1991,2,6,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"The eggshell is the hard outer covering of the egg. It is made mostly of calcium carbonate. The eggshell protects the egg from damage and provides a steady supply of oxygen for the developing embryo. The eggshell also helps the embryo to maintain a constant temperature. Without the eggshell, the egg would not be able to survive.","As long as the eggshell is intact, the egg will be fine.",yes
gelman_wellman_1991,2,7,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is not.","It depends. If the egg stays in one piece, then yes, it is still an egg. If the egg cracks and the insides spill out, then it is not an egg anymore.",no
gelman_wellman_1991,2,8,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"Yes, it is still an egg.","Yes, it is still an egg.",yes
gelman_wellman_1991,2,9,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"Yes, it is still an egg.","Yes, it is still an egg.",yes
gelman_wellman_1991,2,10,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"If you take the contents out of an egg and only have the eggshell left, it is still technically an egg. However, it would be a very dried out and possibly cracked eggshell.","If the egg rolls on the table and does not break, then it is still an egg. However, if the egg rolls on the table and breaks, then it is no longer an egg.",maybe
gelman_wellman_1991,2,11,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is no longer an egg.","No, if the egg rolls off the table, it is no longer an egg.",no
gelman_wellman_1991,2,12,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"If you take out the runny stuff from inside the egg, you are left with the egg white and eggshell. Technically, this is still an egg, although it is not a whole egg.","If the egg rolls on the table, it is still an egg. However, if the egg breaks and the contents spill out, it is no longer a whole egg.",maybe
gelman_wellman_1991,2,13,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No. Once you take out the inside of the egg, it is no longer an egg.","Depending on how you define ""roll,"" it could be argued that an egg that is rolled on a surface is no longer an egg.",no
gelman_wellman_1991,2,14,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"The egg would no longer be considered an egg because it would be missing its key ingredient, the egg yolk.","Yes, the egg would still be an egg even if it rolled on the table.",maybe
gelman_wellman_1991,2,15,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is not an egg.","If the egg is cracked, then no, it is not an egg. If the egg is not cracked, then yes, it is still an egg.",no
gelman_wellman_1991,2,16,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"Yes, it is still an egg.","Yes, it is still an egg.",yes
gelman_wellman_1991,2,17,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is not.","The egg may be cracked, but it is still an egg.",no
gelman_wellman_1991,2,18,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it is not an egg.","Yes, it is still an egg.",no
gelman_wellman_1991,2,19,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"Yes, it is still an egg, although it is not a whole egg anymore.","Yes, the egg is still an egg even if it rolls on the table.",yes
gelman_wellman_1991,2,20,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),True,egg_inside_removed,"What if you take out the stuff inside of the egg, you know, the runny stuff, and get rid of it and all you have left are the outsides?",categorization,Is it still an egg?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if the egg rolls on the table?,movement,Is it still an egg?,,Insides will be considered more critical than outsides. Identity will be changed when insides are removed from the inside-relevant items. Participants will be more likely to say it is not an egg on inside removal.,"No, it would not be an egg anymore.","Possibly, depending on how far it rolled and what condition the egg is in.",no
