paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,gpt3_response_question_1_3,gpt3_response_question_1_4,categorization_rating_question_1_4
hampton_2007,3,20,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Typically, worms do not have an exoskeleton or carry a shell, while snails do. However, given that the animal began to change as a result of toxic contamination, it is likely that the original animal was more like a worm.","The animal was more likely to be a worm because it had a segmented body and burrowed into the soil. Snails typically have a single, coiled body and do not burrow into the soil.","re more likely to have a segmented body and burrow into the soil, while snails typically have a single, coiled body and do not burrow into the soil.","After it changed, the animal was more likely to be a snail because it had developed a shell and antennae.",snail
hampton_2007,3,21,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed,"After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,22,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a worm.","Before it changed, the animal was more likely to be a worm.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,23,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,"Before it changed, the animal was more likely to be a worm.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,24,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,There is no definitive answer to this question; it is impossible to know for sure without further information about the animal and its environment.,"After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,25,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed.,"After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,26,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a worm than a snail.","Before it changed, the animal was more likely to be a worm.","After it changed, the animal was more typical of a snail than a worm.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,27,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed.,The animal was more typical of a snail after it changed.,The animal was more likely to be a snail after it changed.,snail
hampton_2007,3,28,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","When the animal was simply a segmented creature that burrowed into the soil, it was more typical of a worm. However, after it changed and began carrying a shell, growing antennae, and leaving a slimy trail, it became more like a snail.","Before it changed, the animal was more likely to be a worm.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,29,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",Worm,Worm,Snail,Snail,snail
hampton_2007,3,30,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","The animal was more typical of a worm, as it burrowed into the soil and had no arms or legs. However, after it changed as a result of toxic contamination, it began to look and act more like a snail, carrying a shell around on its back and leaving a slimy trail.","The animal was more likely to be a worm before it changed, as it had many of the characteristics of worms, including burrowing into the soil and having no arms or legs. However, after it was contaminated and began to change, it became more like a snail, with a shell and slimy trail.","After it changed, the animal became more like a snail, with a shell and slimy trail.","After the animal changed, it was more likely to be a snail than a worm. This is because the animal began to display characteristics typical of snails, such as carrying a shell and leaving a slimy trail.",snail
hampton_2007,3,31,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed,"After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,32,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a worm.","There is no definitive answer to this question since it is impossible to know exactly what the animal was before it began to change. However, based on its description, it is more likely that the animal was a worm.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,33,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a worm.","Before it changed, the animal was more likely to be a worm.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,34,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a worm.","It is impossible to say for certain without knowing more about the animal, but it was more likely to be a worm than a snail.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail than a worm.",snail
hampton_2007,3,35,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",More typical of a worm.,More likely to be a worm.,More typical of a snail.,More likely to be a snail.,snail
hampton_2007,3,36,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed.,The animal was more typical of a snail after it changed.,"After it changed, the animal was more likely to be a snail.",snail
hampton_2007,3,37,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm.,"It is more likely that the animal was a worm, as it shared many characteristics with this type of creature before its transformation.","After the animal changed, it became more typical of a snail. It grew a shell, antennae, and began leaving a slimy trail, which are all common characteristics of snails.","After the animal changed, it was more likely to be a snail. The changes it underwent better matched those of a snail than a worm.",snail
hampton_2007,3,38,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed.,The animal was more typical of a snail after it changed.,The animal was more likely to be a snail after it changed.,snail
hampton_2007,3,39,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,The animal was more likely to be a worm before it changed.,The animal was more typical of a snail after it changed.,The animal was more likely to be a snail after it changed.,snail
hampton_2007,3,40,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a worm before it changed.,"Given that the animal changed as a result of toxic contamination, it is more likely that the animal was originally a worm.","After the animal changed, it was more typical of a snail.","Given that the animal changed to resemble a snail more after exposure to toxins, it is more likely that the animal is a snail.",snail
hampton_2007,3,41,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,worm_mutated_to_snail,"There was an animal with a segmented body with no arms or legs, and it burrowed into the soil sometimes. The animal looked and acted just like a worm. One day, as a result of toxic contamination of its environment, the animal began to change. It began to carry a small shell around on its back, grew two short antennae from its head, and left a slimy trail wherever it went. Finally, it looked and acted just like a snail.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a worm or a snail?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a worm or a snail?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a worm or a snail?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a worm or a snail?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a worm.","Before it changed, the animal was more likely to be a worm.","After it changed, the animal was more typical of a snail.","After it changed, the animal was more likely to be a snail.",snail
